Entry	Entry name
A0A2H4WS15	A0A2H4WS15_MUSMC
Q6W9K2	Q6W9K2_9MURI
A0A0F6Q0K4	A0A0F6Q0K4_MOUSE
A0A0F6PZ78	A0A0F6PZ78_MOUSE
J9QRL6	J9QRL6_9MURI
A0A0F6PZ20	A0A0F6PZ20_MOUSE
D7URW7	D7URW7_MOUSE
E5FDD9	E5FDD9_MOUSE
A0N1R5	A0N1R5_MOUSE
Q6LEQ3	Q6LEQ3_MOUSE
A8YPC4	A8YPC4_MOUSE
V5MZJ4	V5MZJ4_MOUSE
S5MZ77	S5MZ77_MOUSE
Q4VCM6	Q4VCM6_MOUSE
Q4VCM9	Q4VCM9_MOUSE
A0A0D3M033	A0A0D3M033_MOUSE
Q91X08	Q91X08_MOUSE
S5MKH6	S5MKH6_MOUSE
Q6ZYQ4	Q6ZYQ4_MOUSE
A8YPC2	A8YPC2_MOUSE
F6MA18	F6MA18_MOUSE
G9M5W5	G9M5W5_MOUSE
Q5EF19	Q5EF19_MOUSE
V9PC99	V9PC99_MOUSE
Q9JM27	Q9JM27_MOUSE
Q5EF16	Q5EF16_MOUSE
V9PBY3	V9PBY3_MOUSE
G3BKC9	G3BKC9_MOUSE
A0A1B1SND0	A0A1B1SND0_MOUSE
V9PC97	V9PC97_MOUSE
E2I8L2	E2I8L2_MOUSE
A0A1Z3MHX1	A0A1Z3MHX1_MOUSE
Q8C288	Q8C288_MOUSE
Q7YPF4	Q7YPF4_MOUSE
A0A067XKX2	A0A067XKX2_MOUSE
F6MCH2	F6MCH2_MOUSE
A0A0D3M005	A0A0D3M005_MOUSE
S5N4L0	S5N4L0_MOUSE
B9V1J9	B9V1J9_MOUSE
Q8VHA1	Q8VHA1_MOUSE
Q9QWX8	Q9QWX8_MOUSE
O88405	O88405_MOUSE
Q7YPB4	Q7YPB4_MOUSE
Q9WUM8	Q9WUM8_MOUSE
F6MAZ9	F6MAZ9_MOUSE
F6MB67	F6MB67_MOUSE
E2I8L4	E2I8L4_MOUSE
A0A1B1SND9	A0A1B1SND9_MOUSE
A0A1B1SNE3	A0A1B1SNE3_MOUSE
C0JZQ9	C0JZQ9_MOUSE
Q5DTG0	Q5DTG0_MOUSE
Q9JM17	Q9JM17_MOUSE
V9PBV4	V9PBV4_MOUSE
V5N033	V5N033_MOUSE
V5MZE9	V5MZE9_MOUSE
Q9TEY3	Q9TEY3_MOUSE
Q80UH7	Q80UH7_MOUSE
Q9JM38	Q9JM38_MOUSE
Q7TNM9	Q7TNM9_MOUSE
F8SGZ4	F8SGZ4_MOUSE
A0A1Z3MHZ5	A0A1Z3MHZ5_MOUSE
V9PC79	V9PC79_MOUSE
A2ANX3	A2ANX3_MOUSE
V9PCD0	V9PCD0_MOUSE
Q6X2C1	Q6X2C1_MOUSE
F8SGT6	F8SGT6_MOUSE
A0A411EDI6	A0A411EDI6_MOUSE
V5MZK3	V5MZK3_MOUSE
F6MC17	F6MC17_MOUSE
W0TY47	W0TY47_MOUSE
Q5EF27	Q5EF27_MOUSE
E5FDD1	E5FDD1_MOUSE
S5MKI1	S5MKI1_MOUSE
E2I8K1	E2I8K1_MOUSE
A8YPD5	A8YPD5_MOUSE
F6MDB5	F6MDB5_MOUSE
A8YPD8	A8YPD8_MOUSE
A0A023J6A1	A0A023J6A1_MOUSE
Q9XRN9	Q9XRN9_MOUSE
E2I8M2	E2I8M2_MOUSE
E2D865	E2D865_MOUSE
D2Y380	D2Y380_MOUSE
F6MB77	F6MB77_MOUSE
A0A023J650	A0A023J650_MOUSE
A0A1B1SNI1	A0A1B1SNI1_MOUSE
Q7TNM6	Q7TNM6_MOUSE
Q6ZYQ9	Q6ZYQ9_MOUSE
Q61785	Q61785_MOUSE
F8SGY1	F8SGY1_MOUSE
V5MZD3	V5MZD3_MOUSE
Q9JM24	Q9JM24_MOUSE
O55073	O55073_MOUSE
F6MA90	F6MA90_MOUSE
C4MLH8	C4MLH8_MOUSE
F8SGS3	F8SGS3_MOUSE
B9V161	B9V161_MOUSE
A0A1G5SK64	A0A1G5SK64_MOUSE
Q6X2A3	Q6X2A3_MOUSE
G3CE66	G3CE66_MOUSE
Q9JM23	Q9JM23_MOUSE
O02880	O02880_MOUSE
F6MBM1	F6MBM1_MOUSE
U3TL36	U3TL36_MOUSE
Q8VH71	Q8VH71_MOUSE
X2EXE4	X2EXE4_MOUSE
E5FDD8	E5FDD8_MOUSE
Q921A8	Q921A8_MOUSE
Q9QWY5	Q9QWY5_MOUSE
S5N4P6	S5N4P6_MOUSE
E2D876	E2D876_MOUSE
E3VX13	E3VX13_MOUSE
K7XKA7	K7XKA7_MOUSE
A0A0P0FSL2	A0A0P0FSL2_MOUSE
Q9Z2C2	Q9Z2C2_MOUSE
V5MZI5	V5MZI5_MOUSE
O88914	O88914_MOUSE
F8SGT1	F8SGT1_MOUSE
V9PBX6	V9PBX6_MOUSE
Q9JM19	Q9JM19_MOUSE
A0A1G5SJB0	A0A1G5SJB0_MOUSE
A0A1G5SJM7	A0A1G5SJM7_MOUSE
Q85ZZ1	Q85ZZ1_MOUSE
A0A1Z3MHY5	A0A1Z3MHY5_MOUSE
E5KXN7	E5KXN7_MOUSE
E2D875	E2D875_MOUSE
A0A067XKP8	A0A067XKP8_MOUSE
F6MCK1	F6MCK1_MOUSE
A0A1B1SNG5	A0A1B1SNG5_MOUSE
A8DEL9	A8DEL9_MOUSE
Q5EF14	Q5EF14_MOUSE
C0JZR0	C0JZR0_MOUSE
A0A1Z3MHZ1	A0A1Z3MHZ1_MOUSE
V5N025	V5N025_MOUSE
A0A1G5SJG9	A0A1G5SJG9_MOUSE
Q5W9W8	Q5W9W8_MOUSE
S5ML11	S5ML11_MOUSE
Q6VPW4	Q6VPW4_MOUSE
F6MAU7	F6MAU7_MOUSE
Q9JM35	Q9JM35_MOUSE
B9V192	B9V192_MOUSE
F6MBQ7	F6MBQ7_MOUSE
F6MD22	F6MD22_MOUSE
V5MZI9	V5MZI9_MOUSE
A0A088QCK4	A0A088QCK4_MOUSE
Q5EF15	Q5EF15_MOUSE
O35858	O35858_MOUSE
Q9JM25	Q9JM25_MOUSE
Q9JM33	Q9JM33_MOUSE
A8YPC6	A8YPC6_MOUSE
A8YPE6	A8YPE6_MOUSE
V5MZH9	V5MZH9_MOUSE
S5MKN8	S5MKN8_MOUSE
Q71T01	Q71T01_MOUSE
O88915	O88915_MOUSE
G3CE65	G3CE65_MOUSE
E3VW52	E3VW52_MOUSE
A0A0D3M038	A0A0D3M038_MOUSE
A0A1G5SK74	A0A1G5SK74_MOUSE
V9PC31	V9PC31_MOUSE
E3VW59	E3VW59_MOUSE
Q6ZYQ1	Q6ZYQ1_MOUSE
Q9JM22	Q9JM22_MOUSE
V9PC38	V9PC38_MOUSE
A0A1B1SND8	A0A1B1SND8_MOUSE
A0A023J6I6	A0A023J6I6_MOUSE
F6MCF2	F6MCF2_MOUSE
A0A023J6C2	A0A023J6C2_MOUSE
F6MCH6	F6MCH6_MOUSE
F6MC74	F6MC74_MOUSE
A0A023J641	A0A023J641_MOUSE
V9PC89	V9PC89_MOUSE
U3TI47	U3TI47_MOUSE
Q5EF23	Q5EF23_MOUSE
F6MD62	F6MD62_MOUSE
C3U1Q9	C3U1Q9_MOUSE
O02903	O02903_MOUSE
O35862	O35862_MOUSE
F6MC46	F6MC46_MOUSE
A0A023J6B5	A0A023J6B5_MOUSE
A0A172ETZ5	A0A172ETZ5_MOUSE
A0A023J5X5	A0A023J5X5_MOUSE
A0A067XLA1	A0A067XLA1_MOUSE
E2I8M4	E2I8M4_MOUSE
Q9JM31	Q9JM31_MOUSE
V5N1W4	V5N1W4_MOUSE
S5MZA6	S5MZA6_MOUSE
A0A067XKW5	A0A067XKW5_MOUSE
Q6ZYQ7	Q6ZYQ7_MOUSE
E3VX12	E3VX12_MOUSE
F6MB33	F6MB33_MOUSE
O02883	O02883_MOUSE
K7XKA1	K7XKA1_MOUSE
Q85ZY8	Q85ZY8_MOUSE
A0A088QEQ9	A0A088QEQ9_MOUSE
F6MA94	F6MA94_MOUSE
E5FDE1	E5FDE1_MOUSE
A0A1G5SJ87	A0A1G5SJ87_MOUSE
O02884	O02884_MOUSE
V9GZJ2	V9GZJ2_MOUSE
O02897	O02897_MOUSE
A0A1G5SJA5	A0A1G5SJA5_MOUSE
S5ML36	S5ML36_MOUSE
Q6LCY4	Q6LCY4_MOUSE
V5N1V1	V5N1V1_MOUSE
Q9JM28	Q9JM28_MOUSE
E2I8L9	E2I8L9_MOUSE
E2I8L7	E2I8L7_MOUSE
A8YPC8	A8YPC8_MOUSE
Q4VCM8	Q4VCM8_MOUSE
P97340	P97340_MOUSE
E3VW57	E3VW57_MOUSE
A0A1B1SND2	A0A1B1SND2_MOUSE
A0A1B1SNF9	A0A1B1SNF9_MOUSE
A0A067XKM8	A0A067XKM8_MOUSE
F6MA92	F6MA92_MOUSE
Q91Z88	Q91Z88_MOUSE
Q91V06	Q91V06_MOUSE
Q91Z89	Q91Z89_MOUSE
G3CE67	G3CE67_MOUSE
F5A4V3	F5A4V3_MOUSE
O35859	O35859_MOUSE
U5LIT5	U5LIT5_MOUSE
A0A067XKV1	A0A067XKV1_MOUSE
A0A1G5SJ89	A0A1G5SJ89_MOUSE
O02885	O02885_MOUSE
F6MD24	F6MD24_MOUSE
B9V1E5	B9V1E5_MOUSE
Q4VCN1	Q4VCN1_MOUSE
Q61848	Q61848_MOUSE
F6MCV3	F6MCV3_MOUSE
A8YPC0	A8YPC0_MOUSE
V9PC74	V9PC74_MOUSE
O02893	O02893_MOUSE
Q61273	Q61273_MOUSE
A0A1G5SL81	A0A1G5SL81_MOUSE
Q3V1Y7	Q3V1Y7_MOUSE
Q7TNM7	Q7TNM7_MOUSE
O35861	O35861_MOUSE
F6MBG1	F6MBG1_MOUSE
Q6TM11	Q6TM11_MOUSE
Q5EF26	Q5EF26_MOUSE
A8YPD6	A8YPD6_MOUSE
A0A088QCJ8	A0A088QCJ8_MOUSE
A0A023J6A2	A0A023J6A2_MOUSE
S5ML56	S5ML56_MOUSE
V9PC04	V9PC04_MOUSE
V9PC51	V9PC51_MOUSE
V5MZG5	V5MZG5_MOUSE
F6MCR3	F6MCR3_MOUSE
O02899	O02899_MOUSE
A0A172ETZ2	A0A172ETZ2_MOUSE
E2I8L5	E2I8L5_MOUSE
A0A023J5Y8	A0A023J5Y8_MOUSE
A0A1B1SNI9	A0A1B1SNI9_MOUSE
A0A023J6F7	A0A023J6F7_MOUSE
A0A1B1SNH5	A0A1B1SNH5_MOUSE
A0A1B1SNH0	A0A1B1SNH0_MOUSE
A0A067XL99	A0A067XL99_MOUSE
W0TYI2	W0TYI2_MOUSE
A0A1Z3MHX2	A0A1Z3MHX2_MOUSE
B9VU61	B9VU61_MOUSE
E5FDC8	E5FDC8_MOUSE
K7XK22	K7XK22_MOUSE
O02890	O02890_MOUSE
Q9JM37	Q9JM37_MOUSE
A0A159ZTB8	A0A159ZTB8_MOUSE
F8SGS1	F8SGS1_MOUSE
F6MA61	F6MA61_MOUSE
U5LHT3	U5LHT3_MOUSE
A0A1G5SL71	A0A1G5SL71_MOUSE
C4MLI0	C4MLI0_MOUSE
G8DXI1	G8DXI1_MOUSE
Q85ZZ4	Q85ZZ4_MOUSE
F8SGS0	F8SGS0_MOUSE
U3THZ3	U3THZ3_MOUSE
A0A2U8YLA2	A0A2U8YLA2_MOUSE
B9V1K9	B9V1K9_MOUSE
O88913	O88913_MOUSE
Q5EF18	Q5EF18_MOUSE
E2I8M0	E2I8M0_MOUSE
V9PC70	V9PC70_MOUSE
V5MZK6	V5MZK6_MOUSE
V9PCE1	V9PCE1_MOUSE
A0A067XKW4	A0A067XKW4_MOUSE
A1L3S5	A1L3S5_MOUSE
F6MB13	F6MB13_MOUSE
Q9Z2C0	Q9Z2C0_MOUSE
A0A172EV23	A0A172EV23_MOUSE
A0A023J5X8	A0A023J5X8_MOUSE
A8YPD2	A8YPD2_MOUSE
F6MBR9	F6MBR9_MOUSE
F6MC18	F6MC18_MOUSE
A0A172ETP7	A0A172ETP7_MOUSE
A0A023J686	A0A023J686_MOUSE
A0A023J6E3	A0A023J6E3_MOUSE
A0A2U8YLL5	A0A2U8YLL5_MOUSE
Q9Z2C3	Q9Z2C3_MOUSE
A0A023J616	A0A023J616_MOUSE
F6MD38	F6MD38_MOUSE
A0A0D3M047	A0A0D3M047_MOUSE
A0A172ETZ4	A0A172ETZ4_MOUSE
A0A1G5SJ73	A0A1G5SJ73_MOUSE
Q6X2B5	Q6X2B5_MOUSE
O02896	O02896_MOUSE
B9VU63	B9VU63_MOUSE
S5MG64	S5MG64_MOUSE
Q9JM29	Q9JM29_MOUSE
Q9JM21	Q9JM21_MOUSE
A0A1Z3MHY2	A0A1Z3MHY2_MOUSE
F8SGX7	F8SGX7_MOUSE
F6MBM2	F6MBM2_MOUSE
A0A1Z3MHY1	A0A1Z3MHY1_MOUSE
C3U1R0	C3U1R0_MOUSE
O02895	O02895_MOUSE
Q85ZY9	Q85ZY9_MOUSE
E5KXP9	E5KXP9_MOUSE
O02881	O02881_MOUSE
A0A067XKV5	A0A067XKV5_MOUSE
Q1PG84	Q1PG84_MOUSE
S5MG86	S5MG86_MOUSE
D7URW1	D7URW1_MOUSE
U5LIX2	U5LIX2_MOUSE
V5N1U5	V5N1U5_MOUSE
Q85ZZ3	Q85ZZ3_MOUSE
Q792I9	Q792I9_MOUSE
V9PC39	V9PC39_MOUSE
Q0VF52	Q0VF52_MOUSE
Q8C4G3	Q8C4G3_MOUSE
A0A0D3M042	A0A0D3M042_MOUSE
Q9QWX9	Q9QWX9_MOUSE
F6MAM2	F6MAM2_MOUSE
F6MBY1	F6MBY1_MOUSE
G3CE69	G3CE69_MOUSE
G3CE68	G3CE68_MOUSE
Q01756	Q01756_MOUSE
G8DYT3	G8DYT3_MOUSE
A8YPC7	A8YPC7_MOUSE
A0A0D3M046	A0A0D3M046_MOUSE
A0A0P0GBP2	A0A0P0GBP2_MOUSE
F6MCL8	F6MCL8_MOUSE
O02891	O02891_MOUSE
A0A1Z3MI09	A0A1Z3MI09_MOUSE
A3R479	A3R479_MOUSE
F6MC78	F6MC78_MOUSE
Q4VCM7	Q4VCM7_MOUSE
C4MLH9	C4MLH9_MOUSE
V9PC15	V9PC15_MOUSE
A0A1G5SJC0	A0A1G5SJC0_MOUSE
D2J4F9	D2J4F9_MOUSE
Q6ZYQ3	Q6ZYQ3_MOUSE
O02889	O02889_MOUSE
E2I8K8	E2I8K8_MOUSE
S5N4J9	S5N4J9_MOUSE
S5ML19	S5ML19_MOUSE
Q04365	Q04365_MOUSE
S5MKG6	S5MKG6_MOUSE
A0A1G5SJ79	A0A1G5SJ79_MOUSE
D7URW2	D7URW2_MOUSE
Q91X09	Q91X09_MOUSE
F6MB26	F6MB26_MOUSE
A0A1Z3MI20	A0A1Z3MI20_MOUSE
Q5W1K4	Q5W1K4_MOUSE
Q61274	Q61274_MOUSE
A8YPC1	A8YPC1_MOUSE
F6MC60	F6MC60_MOUSE
U3TJ78	U3TJ78_MOUSE
O02888	O02888_MOUSE
A0A0A0VBS7	A0A0A0VBS7_MOUSE
D7URW3	D7URW3_MOUSE
V5N1V7	V5N1V7_MOUSE
D7URW4	D7URW4_MOUSE
A0A067XL97	A0A067XL97_MOUSE
V5MZB6	V5MZB6_MOUSE
A8DEL6	A8DEL6_MOUSE
A0A0C4G448	A0A0C4G448_MOUSE
Q921A7	Q921A7_MOUSE
A0A1Z3MI21	A0A1Z3MI21_MOUSE
V5MZG0	V5MZG0_MOUSE
F6MAB5	F6MAB5_MOUSE
A0A0A0VCP1	A0A0A0VCP1_MOUSE
A0A067XKW7	A0A067XKW7_MOUSE
A0A1B1SNE6	A0A1B1SNE6_MOUSE
A0A1G5SLP0	A0A1G5SLP0_MOUSE
W0TXY0	W0TXY0_MOUSE
S5MZ42	S5MZ42_MOUSE
D7URW6	D7URW6_MOUSE
O02886	O02886_MOUSE
B9VU62	B9VU62_MOUSE
O02892	O02892_MOUSE
E2D6P3	E2D6P3_MOUSE
Q9QWY0	Q9QWY0_MOUSE
A0A075DD83	A0A075DD83_MOUSE
O02882	O02882_MOUSE
A3R488	A3R488_MOUSE
Q85ZZ2	Q85ZZ2_MOUSE
A0A1G5SJB6	A0A1G5SJB6_MOUSE
A3R481	A3R481_MOUSE
O02887	O02887_MOUSE
A0A1G5SJL2	A0A1G5SJL2_MOUSE
V5N058	V5N058_MOUSE
O88912	O88912_MOUSE
Q9JM20	Q9JM20_MOUSE
B9V1K8	B9V1K8_MOUSE
Q9JM30	Q9JM30_MOUSE
A0A1G5SJH7	A0A1G5SJH7_MOUSE
V9PCB9	V9PCB9_MOUSE
E2I8L0	E2I8L0_MOUSE
Q7YPB5	Q7YPB5_MOUSE
A0A1G5SJW1	A0A1G5SJW1_MOUSE
Q99NE7	Q99NE7_MOUSE
E2I8M3	E2I8M3_MOUSE
Q8VH86	Q8VH86_MOUSE
S5MGA4	S5MGA4_MOUSE
E2I8K2	E2I8K2_MOUSE
A0A1G5SJV1	A0A1G5SJV1_MOUSE
A0A1B1SNH1	A0A1B1SNH1_MOUSE
U3TL23	U3TL23_MOUSE
A0A067XKM5	A0A067XKM5_MOUSE
Q6DFW5	Q6DFW5_MOUSE
A0A1G5SLN0	A0A1G5SLN0_MOUSE
V5MZA3	V5MZA3_MOUSE
F8SH42	F8SH42_MOUSE
X2EXH0	X2EXH0_MOUSE
X2EXD0	X2EXD0_MOUSE
A0A2U8YLL3	A0A2U8YLL3_MOUSE
A0A088QCP3	A0A088QCP3_MOUSE
Q9JM26	Q9JM26_MOUSE
Q9ER36	Q9ER36_MOUSE
Q4VCN0	Q4VCN0_MOUSE
A0A1Z3MI45	A0A1Z3MI45_MOUSE
A0A067XKW9	A0A067XKW9_MOUSE
Q7YP88	Q7YP88_MOUSE
V5MZI7	V5MZI7_MOUSE
Q9QWY1	Q9QWY1_MOUSE
Q9QWY2	Q9QWY2_MOUSE
F6MAD9	F6MAD9_MOUSE
A0A067XKN8	A0A067XKN8_MOUSE
F6MB63	F6MB63_MOUSE
Q64426	Q64426_MOUSE
S5MKG1	S5MKG1_MOUSE
Q9QWY4	Q9QWY4_MOUSE
A8YPC3	A8YPC3_MOUSE
Q8K556	Q8K556_MOUSE
E3VW67	E3VW67_MOUSE
E3VW63	E3VW63_MOUSE
O88299	O88299_MOUSE
Q6VPZ2	Q6VPZ2_MOUSE
F6MDA1	F6MDA1_MOUSE
O02894	O02894_MOUSE
Q7YPF3	Q7YPF3_MOUSE
A0A067XKV2	A0A067XKV2_MOUSE
F6MA69	F6MA69_MOUSE
V5MZL2	V5MZL2_MOUSE
Q5EF17	Q5EF17_MOUSE
A0A060ILI2	A0A060ILI2_MOUSE
Q85ZZ0	Q85ZZ0_MOUSE
F8SGR7	F8SGR7_MOUSE
E5FDD2	E5FDD2_MOUSE
F6MAM1	F6MAM1_MOUSE
Q9JM40	Q9JM40_MOUSE
Q9QWY3	Q9QWY3_MOUSE
Q9JM39	Q9JM39_MOUSE
U3TL12	U3TL12_MOUSE
Q9JM34	Q9JM34_MOUSE
Q6ZYR1	Q6ZYR1_MOUSE
E3VW62	E3VW62_MOUSE
O35860	O35860_MOUSE
E5FDD0	E5FDD0_MOUSE
E2J863	E2J863_MOUSE
V5MZ99	V5MZ99_MOUSE
E2I8K7	E2I8K7_MOUSE
U3TJ94	U3TJ94_MOUSE
E2I8K9	E2I8K9_MOUSE
A8YPC5	A8YPC5_MOUSE
Q9JM41	Q9JM41_MOUSE
A5XZ79	A5XZ79_MOUSE
A0A1B1SNF0	A0A1B1SNF0_MOUSE
A0A067XKP9	A0A067XKP9_MOUSE
A0A1B1SNF6	A0A1B1SNF6_MOUSE
E5FDE3	E5FDE3_MOUSE
V9PBY0	V9PBY0_MOUSE
Q5EF29	Q5EF29_MOUSE
F6MBY9	F6MBY9_MOUSE
A0A023J633	A0A023J633_MOUSE
E2I8L3	E2I8L3_MOUSE
A0A0D3M034	A0A0D3M034_MOUSE
V5MZF2	V5MZF2_MOUSE
A0A172EV12	A0A172EV12_MOUSE
A0A172ETM8	A0A172ETM8_MOUSE
A0A1B1SNI8	A0A1B1SNI8_MOUSE
A0A172ETQ5	A0A172ETQ5_MOUSE
U3TLJ1	U3TLJ1_MOUSE
G8DYH7	G8DYH7_MOUSE
F6MAL7	F6MAL7_MOUSE
A0A1B1SNH9	A0A1B1SNH9_MOUSE
A0A023J5Z0	A0A023J5Z0_MOUSE
A0A023J6J2	A0A023J6J2_MOUSE
F8SGV8	F8SGV8_MOUSE
V5MZQ2	V5MZQ2_MOUSE
A0A1B1SNI4	A0A1B1SNI4_MOUSE
F8SGT5	F8SGT5_MOUSE
Q61784	Q61784_MOUSE
F8SGT0	F8SGT0_MOUSE
C3U1S0	C3U1S0_MOUSE
F6MAC2	F6MAC2_MOUSE
F6MCJ5	F6MCJ5_MOUSE
F6MAE6	F6MAE6_MOUSE
U5LL62	U5LL62_MOUSE
Q4VCN2	Q4VCN2_MOUSE
Q9JM36	Q9JM36_MOUSE
F6MA12	F6MA12_MOUSE
F6MB55	F6MB55_MOUSE
E5FDD6	E5FDD6_MOUSE
A0A067XKR4	A0A067XKR4_MOUSE
U5LLA9	U5LLA9_MOUSE
F6MCS9	F6MCS9_MOUSE
V9PC36	V9PC36_MOUSE
E2J876	E2J876_MOUSE
Q9JM42	Q9JM42_MOUSE
V9GZF3	V9GZF3_MOUSE
A8YPD4	A8YPD4_MOUSE
V9PC34	V9PC34_MOUSE
Q7TT65	Q7TT65_MOUSE
F6MBU7	F6MBU7_MOUSE
F6MCC0	F6MCC0_MOUSE
S5MZ64	S5MZ64_MOUSE
E5FDC7	E5FDC7_MOUSE
V9PC21	V9PC21_MOUSE
S5MKF5	S5MKF5_MOUSE
F6MBZ1	F6MBZ1_MOUSE
E5FDD4	E5FDD4_MOUSE
F8SH18	F8SH18_MOUSE
V9PBW5	V9PBW5_MOUSE
A0A023J697	A0A023J697_MOUSE
A0A1B1SNI2	A0A1B1SNI2_MOUSE
V5N1Z9	V5N1Z9_MOUSE
A0A0D3M008	A0A0D3M008_MOUSE
F6MBN5	F6MBN5_MOUSE
O02904	O02904_MOUSE
S5MG48	S5MG48_MOUSE
A0A0D3M039	A0A0D3M039_MOUSE
S5MZ72	S5MZ72_MOUSE
E2I8K4	E2I8K4_MOUSE
E2I8L6	E2I8L6_MOUSE
Q8VH89	Q8VH89_MOUSE
A0A172ETZ0	A0A172ETZ0_MOUSE
U3TJC6	U3TJC6_MOUSE
A0A023J6G6	A0A023J6G6_MOUSE
A0A023J6C5	A0A023J6C5_MOUSE
V9PBY4	V9PBY4_MOUSE
U3TJ90	U3TJ90_MOUSE
A0A023J6E4	A0A023J6E4_MOUSE
V5MZN8	V5MZN8_MOUSE
G8DYK7	G8DYK7_MUSMC
V9PC22	V9PC22_MOUSE
F6MBP9	F6MBP9_MOUSE
A3R485	A3R485_MOUSE
Q9MQW4	Q9MQW4_MOUSE
F6MAC3	F6MAC3_MOUSE
F6MBH4	F6MBH4_MOUSE
F6MC53	F6MC53_MOUSE
G8DZ23	G8DZ23_MOUSE
F6MAX0	F6MAX0_MOUSE
E5KXN8	E5KXN8_MOUSE
F6MAM6	F6MAM6_MOUSE
F6MA62	F6MA62_MOUSE
F6MC88	F6MC88_MOUSE
Q91V39	Q91V39_MOUSE
G8DY89	G8DY89_MOUSE
F6MD05	F6MD05_MOUSE
V5N1U0	V5N1U0_MOUSE
F6MB30	F6MB30_MOUSE
F6MCV7	F6MCV7_MOUSE
F6MD02	F6MD02_MOUSE
F6MAK6	F6MAK6_MOUSE
G3BKB2	G3BKB2_MOUSE
F6MBB5	F6MBB5_MOUSE
F6MBM7	F6MBM7_MOUSE
F6MAE7	F6MAE7_MOUSE
Q7JD01	Q7JD01_MOUSE
V9PC96	V9PC96_MOUSE
A0A1B1SNF1	A0A1B1SNF1_MOUSE
V9PC02	V9PC02_MOUSE
F6MAV8	F6MAV8_MOUSE
F6MCS5	F6MCS5_MOUSE
F6MC86	F6MC86_MOUSE
F6MB89	F6MB89_MOUSE
Q7JCZ9	Q7JCZ9_MOUSE
G3CDX1	G3CDX1_MOUSE
F6MDA4	F6MDA4_MOUSE
U5LI18	U5LI18_MOUSE
F8SGZ0	F8SGZ0_MOUSE
F6MBQ8	F6MBQ8_MOUSE
G3KG17	G3KG17_MOUSE
F6MA22	F6MA22_MOUSE
Q9QUI2	Q9QUI2_MOUSE
G3BKE5	G3BKE5_MOUSE
Q7JCZ8	Q7JCZ8_MOUSE
G8DYE4	G8DYE4_MOUSE
F6MAE4	F6MAE4_MOUSE
V5MZK1	V5MZK1_MOUSE
F8SHA8	F8SHA8_MOUSE
F6MDA8	F6MDA8_MOUSE
F6MCV1	F6MCV1_MOUSE
Q7JD03	Q7JD03_MOUSE
G8DXR6	G8DXR6_MOUSE
F6MB35	F6MB35_MOUSE
F6MCM3	F6MCM3_MOUSE
Q7JD05	Q7JD05_MOUSE
K7XK11	K7XK11_MOUSE
F8VBU4	F8VBU4_MOUSE
A3R486	A3R486_MOUSE
F6MCL7	F6MCL7_MOUSE
F6MBK3	F6MBK3_MOUSE
F6MA72	F6MA72_MOUSE
F6MBB1	F6MBB1_MOUSE
V5N046	V5N046_MOUSE
Q7JCZ6	Q7JCZ6_MOUSE
F6MBN1	F6MBN1_MOUSE
A0A023J6E1	A0A023J6E1_MUSMC
A3R461	A3R461_MUSMC
Q5W9Z4	Q5W9Z4_MUSMC
A3R460	A3R460_MUSMC
Q80SZ8	Q80SZ8_MOUSE
F6MCQ3	F6MCQ3_MOUSE
F6MCT7	F6MCT7_MOUSE
F6MBL5	F6MBL5_MOUSE
A8YPE0	A8YPE0_MOUSE
F6MCC2	F6MCC2_MOUSE
A0A023J692	A0A023J692_MOUSE
A0A023J5Z6	A0A023J5Z6_MOUSE
G3KG12	G3KG12_MOUSE
U3TL17	U3TL17_MOUSE
F6MBZ4	F6MBZ4_MOUSE
F6MAB7	F6MAB7_MOUSE
F6MCB7	F6MCB7_MOUSE
Q401X8	Q401X8_MUSMC
A0A2H4WRS1	A0A2H4WRS1_MUSMC
G8DYQ4	G8DYQ4_MOUSE
Q6TM15	Q6TM15_MOUSE
A0A1B1SNJ8	A0A1B1SNJ8_MOUSE
G3KG21	G3KG21_MUSMC
G8DY49	G8DY49_MUSMC
A0A023J6C8	A0A023J6C8_MUSMC
A0A2H4WRW2	A0A2H4WRW2_MUSMC
A0A0F6PXT9	A0A0F6PXT9_MOUSE
G8DXN5	G8DXN5_MUSMC
F6MBL1	F6MBL1_MOUSE
F6MA56	F6MA56_MOUSE
F8SGU8	F8SGU8_MOUSE
F6MBH9	F6MBH9_MOUSE
F6MCW9	F6MCW9_MOUSE
G8DXS2	G8DXS2_MOUSE
F6MD14	F6MD14_MOUSE
A3E4B2	A3E4B2_MOUSE
F6MBK8	F6MBK8_MOUSE
F6MB78	F6MB78_MOUSE
G3KG18	G3KG18_MOUSE
F6MA59	F6MA59_MOUSE
F6MCM9	F6MCM9_MOUSE
V9PC06	V9PC06_MOUSE
F6MCT8	F6MCT8_MOUSE
Q7TMD0	Q7TMD0_MOUSE
F6MD93	F6MD93_MOUSE
Q401Y0	Q401Y0_MOUSE
F6MCN3	F6MCN3_MOUSE
A3E4B3	A3E4B3_MOUSE
F6MCT1	F6MCT1_MOUSE
F8SH84	F8SH84_MOUSE
F6MAG1	F6MAG1_MOUSE
V5MZN1	V5MZN1_MOUSE
A3E4B5	A3E4B5_MOUSE
F6MA08	F6MA08_MOUSE
F6MCC6	F6MCC6_MOUSE
F6MCE7	F6MCE7_MOUSE
F6MB73	F6MB73_MOUSE
